2.550000000000000000e+02 2.550000000000000000e+02 2.549499999999999886e+02 0.000000000000000000e+00 1.000000000000000021e-02 0.000000000000000000e+00 4.798310821428569994e+01 5.158788150000000172e+01 4.691473435714285500e+01 4.609000000000000341e+01 5.036999999999999744e+01 4.553000000000000114e+01 1.892341202797287281e+01 1.668488840004473062e+01 1.625191292149590794e+01 -2.339749999999999885e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.548000000000000114e+02 5.200000000000000178e-01 2.000000000000000042e-02 0.000000000000000000e+00 9.584879642857146109e+01 8.558658871428569626e+01 7.664324228571430808e+01 9.645000000000000284e+01 8.487999999999999545e+01 7.584000000000000341e+01 2.761084247183940121e+01 2.318829804105435954e+01 2.134020681792205210e+01 -4.584500000000000242e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 5.000000000000000278e-02 0.000000000000000000e+00 8.065711707142855857e+01 8.421864221428569408e+01 7.816297971428569724e+01 7.834999999999999432e+01 8.351000000000000512e+01 7.718000000000000682e+01 3.567306561477750648e+01 2.967970351323168998e+01 2.495927768680115477e+01 -6.434449999999999337e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.499999999999999778e-01 1.320000000000000062e+00 1.679999999999999938e+00 1.088324815714286018e+02 1.187138900714285796e+02 1.141185807857142720e+02 1.083599999999999994e+02 1.204800000000000040e+02 1.146500000000000057e+02 3.779274618795358265e+01 3.353257199036815450e+01 2.903499758178697121e+01 -5.015300000000000313e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.549699999999999989e+02 5.100000000000000089e-01 1.500000000000000000e+00 1.820000000000000062e+00 9.467286892857141822e+01 9.800144821428574460e+01 9.220703121428570626e+01 9.175000000000000000e+01 9.584999999999999432e+01 9.012999999999999545e+01 3.175197875431805272e+01 2.589596998869901157e+01 2.336673706831757968e+01 -4.906899999999999595e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.549499999999999886e+02 1.229999999999999982e+00 1.879999999999999893e+00 1.629999999999999893e+00 1.087155395714285646e+02 1.125281862857142983e+02 1.094268860000000103e+02 1.078400000000000034e+02 1.127600000000000051e+02 1.099800000000000040e+02 3.340813682204638724e+01 2.797069346576964577e+01 2.554571294739574583e+01 -5.489800000000000235e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549399999999999977e+02 3.400000000000000244e-01 1.400000000000000133e-01 8.999999999999999667e-02 1.009834394285714012e+02 9.287252242857142903e+01 8.056538385714284800e+01 1.027199999999999989e+02 9.314000000000000057e+01 8.029000000000000625e+01 3.274061393683356158e+01 2.774329039201825609e+01 2.547488712578483216e+01 -4.125199999999999978e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549000000000000057e+02 0.000000000000000000e+00 7.000000000000000666e-02 0.000000000000000000e+00 7.880877521428571697e+01 8.228353928571431197e+01 7.432588114285711356e+01 7.745000000000000284e+01 8.176999999999999602e+01 7.318999999999999773e+01 3.062394773286360916e+01 2.726332683589802386e+01 2.508317339269329693e+01 -4.190300000000000136e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.000000000000000021e-02 1.199999999999999956e-01 1.300000000000000044e-01 6.997785028571426835e+01 7.520607421428572081e+01 6.849617728571428188e+01 6.745999999999999375e+01 7.412999999999999545e+01 6.734000000000000341e+01 2.846857634009550964e+01 2.232749983052291043e+01 2.107382804379085073e+01 -3.800600000000000089e-01
2.549600000000000080e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 4.699999999999999734e-01 2.099999999999999922e-01 7.285495685714280967e+01 8.864474892857140276e+01 8.758956307142854314e+01 7.079999999999999716e+01 8.926000000000000512e+01 8.798000000000000398e+01 3.236962950515110293e+01 2.767998652222947698e+01 2.503248599628523507e+01 -4.606199999999999739e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.000000000000000056e-01 3.599999999999999867e-01 2.999999999999999889e-01 7.882768357142857951e+01 8.399556007142858505e+01 7.842876842857145903e+01 7.565999999999999659e+01 8.251000000000000512e+01 7.709000000000000341e+01 3.429184180529722425e+01 2.864960450419657434e+01 2.560498122759365813e+01 -2.660049999999999915e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.547800000000000011e+02 2.999999999999999889e-01 2.000000000000000042e-02 0.000000000000000000e+00 9.943489764285715182e+01 9.124342964285709456e+01 7.847794542857141664e+01 1.004500000000000028e+02 9.120000000000000284e+01 7.784000000000000341e+01 3.107357086678777236e+01 2.649027613575441009e+01 2.475252103037371754e+01 -2.753150000000000319e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549199999999999875e+02 8.000000000000000167e-02 1.799999999999999933e-01 0.000000000000000000e+00 8.975811057142863092e+01 8.888179864285716292e+01 8.015188114285712118e+01 8.504000000000000625e+01 8.454999999999999716e+01 7.590999999999999659e+01 4.013950925080679610e+01 3.198555723258328598e+01 3.043065813022819555e+01 3.141259999999999941e+00
2.549799999999999898e+02 2.550000000000000000e+02 2.549399999999999977e+02 1.000000000000000021e-02 2.999999999999999889e-01 2.500000000000000000e-01 6.474013300000001436e+01 7.273713342857141129e+01 6.548026057142855905e+01 6.454999999999999716e+01 7.275000000000000000e+01 6.465999999999999659e+01 2.490515526568161420e+01 2.256506613895282598e+01 2.179481178749437831e+01 -4.128000000000000003e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.700000000000000178e-01 5.400000000000000355e-01 8.398944300000002272e+01 8.839980128571431806e+01 9.001562778571427259e+01 8.562000000000000455e+01 8.926000000000000512e+01 9.051000000000000512e+01 2.696503137358955726e+01 2.575986262051118914e+01 2.443312891352275074e+01 -3.937199999999999589e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.548799999999999955e+02 2.600000000000000089e-01 2.600000000000000089e-01 4.000000000000000083e-02 1.012472353571428698e+02 1.018122956428571229e+02 9.504707121428572236e+01 1.047000000000000028e+02 1.045699999999999932e+02 9.726999999999999602e+01 2.700902605550937707e+01 2.420040649793165244e+01 2.218872372416915084e+01 8.755999999999999894e-02
2.550000000000000000e+02 2.550000000000000000e+02 2.549600000000000080e+02 1.000000000000000021e-02 5.500000000000000444e-01 8.699999999999999956e-01 5.796620257142857469e+01 7.361753250000001003e+01 7.297393285714285582e+01 5.632000000000000028e+01 7.315999999999999659e+01 7.228000000000000114e+01 2.591539655029103528e+01 2.492970413293093657e+01 2.354426293361525069e+01 -5.394299999999999651e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549399999999999977e+02 0.000000000000000000e+00 1.799999999999999933e-01 2.099999999999999922e-01 6.322117100000001955e+01 7.180531892857143816e+01 6.775264721428568748e+01 6.121999999999999886e+01 7.089000000000000057e+01 6.656000000000000227e+01 2.803431955996051883e+01 2.415596093426459490e+01 2.256443290335830199e+01 -4.935700000000000087e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549399999999999977e+02 2.000000000000000042e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.432559899999999686e+01 7.895606300000001454e+01 6.917534571428569734e+01 7.995999999999999375e+01 7.468999999999999773e+01 6.470000000000000284e+01 3.980329898731180549e+01 3.324614210618630494e+01 3.148865236291260317e+01 2.215415000000000134e+00
2.549799999999999898e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.500000000000000000e-01 1.510000000000000009e+00 1.370000000000000107e+00 1.134786691428571004e+02 1.213141534999999323e+02 1.203109392857142552e+02 1.144500000000000028e+02 1.223499999999999943e+02 1.215300000000000011e+02 2.897840500463055236e+01 2.537995363259461001e+01 2.361188006486694491e+01 -3.852749999999999786e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.550000000000000000e+02 9.000000000000000222e-01 2.700000000000000178e+00 3.589999999999999858e+00 1.136585449285713878e+02 1.221236227142857018e+02 1.231091322857142387e+02 1.138700000000000045e+02 1.228100000000000023e+02 1.237800000000000011e+02 2.955656230561967135e+01 2.567593954967240322e+01 2.341110595267461747e+01 -3.805149999999999921e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 3.400000000000000244e-01 5.000000000000000278e-02 7.754829221428572339e+01 9.288873464285714476e+01 9.070589028571428969e+01 7.754999999999999716e+01 9.587999999999999545e+01 9.298999999999999488e+01 3.162357487629574848e+01 2.609598929767221875e+01 2.361759126217420146e+01 -2.317800000000000138e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549799999999999898e+02 2.000000000000000042e-02 3.599999999999999867e-01 1.600000000000000033e-01 8.469571785714282441e+01 9.581004157142859867e+01 9.362517578571429056e+01 8.351000000000000512e+01 9.629999999999999716e+01 9.431000000000000227e+01 3.262650552872439391e+01 2.618167849808900982e+01 2.370424894300832008e+01 1.991700000000000137e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549300000000000068e+02 0.000000000000000000e+00 1.000000000000000056e-01 5.999999999999999778e-02 8.990061092857142455e+01 9.337141742857140514e+01 8.560356235714287720e+01 9.346999999999999886e+01 9.695000000000000284e+01 8.784999999999999432e+01 2.850264280810639761e+01 2.475656086725417637e+01 2.214891091335982765e+01 -5.558049999999999935e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549799999999999898e+02 0.000000000000000000e+00 4.000000000000000083e-02 2.000000000000000042e-02 7.887766371428570267e+01 8.262829792857149869e+01 7.911382078571428167e+01 7.790999999999999659e+01 8.228000000000000114e+01 7.875000000000000000e+01 3.060125952084884915e+01 2.438069327623849247e+01 2.241300581272563264e+01 -3.826100000000000056e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.549799999999999898e+02 1.000000000000000021e-02 5.000000000000000278e-02 0.000000000000000000e+00 7.934730999999997891e+01 7.894374050000000409e+01 7.320289128571427284e+01 7.703000000000000114e+01 7.623000000000000398e+01 7.043999999999999773e+01 2.882912034543727842e+01 2.532869487384799712e+01 2.417643489675399948e+01 -3.284500000000000197e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 8.000000000000000167e-02 0.000000000000000000e+00 7.870401192857147521e+01 8.291102607142856584e+01 7.986663335714285950e+01 7.812999999999999545e+01 8.323000000000000398e+01 8.017000000000000171e+01 3.465333660603382526e+01 2.835099079085837559e+01 2.523741979652844591e+01 -3.560400000000000231e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549600000000000080e+02 1.499999999999999944e-01 5.799999999999999600e-01 3.400000000000000244e-01 9.328014385714284629e+01 1.056029064285714298e+02 1.002953862142856991e+02 9.373000000000000398e+01 1.070699999999999932e+02 1.016500000000000057e+02 2.523240157494972280e+01 2.338676949683478057e+01 2.159487266666238980e+01 -3.633000000000000118e-02
2.549799999999999898e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.100000000000000006e-01 1.000000000000000021e-02 8.277603357142859863e+01 8.662488300000001118e+01 8.202095728571428879e+01 7.954000000000000625e+01 8.362999999999999545e+01 7.901999999999999602e+01 2.860796255007084810e+01 2.627274803824271743e+01 2.527314804808975524e+01 -1.673849999999999782e-01
2.549799999999999898e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.399999999999999911e-01 4.000000000000000083e-02 8.791707042857140664e+01 9.650256464285718039e+01 9.347729514285714458e+01 8.870999999999999375e+01 9.876999999999999602e+01 9.528000000000000114e+01 3.461769541476573409e+01 2.762764170073737091e+01 2.416076955722292041e+01 -4.471899999999999764e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.550000000000000000e+02 5.999999999999999778e-02 9.699999999999999734e-01 1.949999999999999956e+00 9.789167685714281220e+01 1.096401639285714396e+02 1.107563243571428586e+02 9.696999999999999886e+01 1.097300000000000040e+02 1.106400000000000006e+02 2.989412581191269425e+01 2.574328148435597896e+01 2.393407937606090741e+01 -4.920000000000000484e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.000000000000000056e-01 0.000000000000000000e+00 7.565245142857142469e+01 8.195635935714282994e+01 7.647256871428572822e+01 7.360999999999999943e+01 8.098000000000000398e+01 7.543000000000000682e+01 2.987891336831929578e+01 2.388930806252697181e+01 2.232350945359199912e+01 -7.955000000000000265e-03
2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.000000000000000042e-02 3.400000000000000244e-01 5.999999999999999778e-02 8.152490585714286908e+01 9.122927671428564622e+01 8.741379428571426047e+01 8.039000000000000057e+01 9.239000000000000057e+01 8.839000000000000057e+01 3.453347082150403935e+01 2.890717563744791718e+01 2.437243134058136107e+01 -5.276999999999999469e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549600000000000080e+02 1.000000000000000021e-02 3.400000000000000244e-01 1.400000000000000133e-01 7.566464335714286449e+01 8.167280335714286821e+01 7.480057907142854390e+01 7.406000000000000227e+01 8.162000000000000455e+01 7.434000000000000341e+01 2.922642049139469123e+01 2.438671691960866283e+01 2.245962520114825267e+01 -1.992700000000000027e-01
2.549399999999999977e+02 2.550000000000000000e+02 2.549799999999999898e+02 0.000000000000000000e+00 5.999999999999999778e-01 2.099999999999999922e-01 6.810790671428567578e+01 8.928069585714285950e+01 8.440759685714289162e+01 6.590999999999999659e+01 9.059000000000000341e+01 8.473999999999999488e+01 3.175048156032157820e+01 2.830039625222046240e+01 2.502467110683300788e+01 -3.732249999999999734e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549000000000000057e+02 1.000000000000000056e-01 2.000000000000000042e-02 0.000000000000000000e+00 9.445105707142856488e+01 8.522405699999998774e+01 7.541230178571427700e+01 9.137999999999999545e+01 8.142000000000000171e+01 7.156999999999999318e+01 3.958546482908188580e+01 3.356173443734989803e+01 3.204704896530583369e+01 1.860624999999999973e+00
2.549600000000000080e+02 2.550000000000000000e+02 2.549600000000000080e+02 0.000000000000000000e+00 2.300000000000000100e-01 7.000000000000000666e-02 7.248929635714284814e+01 8.035712678571431411e+01 7.302017392857145239e+01 7.101999999999999602e+01 8.064000000000000057e+01 7.270999999999999375e+01 2.609684507168671175e+01 2.257524949796904679e+01 1.977638333371350399e+01 -6.609199999999999520e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.700000000000000122e-01 1.209999999999999964e+00 1.179999999999999938e+00 8.776713735714287168e+01 1.027158123571428376e+02 1.001668461428571959e+02 8.662999999999999545e+01 1.039000000000000057e+02 1.009599999999999937e+02 2.871782997622601386e+01 2.430687004971059650e+01 2.211280617194850961e+01 -3.467600000000000127e-01
2.549799999999999898e+02 2.550000000000000000e+02 2.549600000000000080e+02 0.000000000000000000e+00 2.000000000000000111e-01 4.600000000000000200e-01 5.161949571428569783e+01 6.580697921428571817e+01 6.871289492857142989e+01 4.688000000000000256e+01 6.350000000000000000e+01 6.637999999999999545e+01 2.908003968979697618e+01 2.600906983486293811e+01 2.389306598738021137e+01 -3.671099999999999919e-01
2.549699999999999989e+02 2.550000000000000000e+02 2.549799999999999898e+02 0.000000000000000000e+00 4.600000000000000200e-01 1.300000000000000044e-01 8.462344371428575585e+01 9.382500921428572838e+01 8.603206114285711692e+01 8.456000000000000227e+01 9.467000000000000171e+01 8.631999999999999318e+01 3.237454812208959254e+01 2.776018100940542510e+01 2.540239926762381018e+01 -3.911300000000000332e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.999999999999999889e-02 9.200000000000000400e-01 6.899999999999999467e-01 1.022299937857142709e+02 1.114117207142856785e+02 1.104624037857142866e+02 1.025300000000000011e+02 1.124300000000000068e+02 1.116400000000000006e+02 2.819982068257652230e+01 2.429627506229630285e+01 2.283377499843059866e+01 -4.270100000000000562e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549600000000000080e+02 0.000000000000000000e+00 2.000000000000000042e-02 0.000000000000000000e+00 8.300965557142855289e+01 8.090836578571425264e+01 7.130981642857146596e+01 7.806000000000000227e+01 7.671999999999999886e+01 6.695999999999999375e+01 3.602897207882806896e+01 2.936364805734715944e+01 2.762036385255066406e+01 2.701970000000000205e+00
2.550000000000000000e+02 2.550000000000000000e+02 2.547899999999999920e+02 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.001386173571428913e+02 9.180763099999998644e+01 7.864347914285711738e+01 1.012900000000000063e+02 9.184000000000000341e+01 7.807999999999999829e+01 3.091683662875802696e+01 2.631326675723451558e+01 2.449319603661238176e+01 -6.145300000000000207e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.000000000000000042e-02 3.400000000000000244e-01 4.000000000000000083e-02 8.050708307142858189e+01 9.061239014285708038e+01 8.691364014285713324e+01 7.918999999999999773e+01 9.168999999999999773e+01 8.781999999999999318e+01 3.418366299842118394e+01 2.866374052070077738e+01 2.426306947574712325e+01 -5.825199999999999267e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 8.509341135714286963e+01 8.831514985714284194e+01 8.716159764285711731e+01 8.479000000000000625e+01 8.781999999999999318e+01 8.701999999999999602e+01 3.110703259314793456e+01 2.609605308814668589e+01 2.370110850883617459e+01 -3.088099999999999734e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549600000000000080e+02 2.000000000000000042e-02 4.000000000000000083e-02 0.000000000000000000e+00 7.226774092857141341e+01 7.417401842857142924e+01 6.520175650000000189e+01 6.743999999999999773e+01 7.070999999999999375e+01 6.168999999999999773e+01 3.597927609843343788e+01 2.844377954336779624e+01 2.660924839389344143e+01 2.349944999999999951e+00
2.550000000000000000e+02 2.550000000000000000e+02 2.549199999999999875e+02 2.000000000000000042e-02 7.000000000000000666e-02 0.000000000000000000e+00 9.432969221428567153e+01 9.060422564285710223e+01 8.005766628571424803e+01 8.912000000000000455e+01 8.568999999999999773e+01 7.506000000000000227e+01 4.317401084596106386e+01 3.496441404358364480e+01 3.317642855044387318e+01 1.700970000000000093e+00
2.549799999999999898e+02 2.550000000000000000e+02 2.549799999999999898e+02 0.000000000000000000e+00 5.000000000000000000e-01 3.699999999999999956e-01 8.136709999999996512e+01 9.215337121428572686e+01 9.037256092857145973e+01 8.101000000000000512e+01 9.331999999999999318e+01 9.132999999999999829e+01 2.636685683299508653e+01 2.342134644210150185e+01 2.083294144624059285e+01 -2.761699999999999711e-01
2.549799999999999898e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.200000000000000067e-01 1.679999999999999938e+00 1.679999999999999938e+00 1.118462789999999956e+02 1.223906524285714426e+02 1.218477750714285719e+02 1.125000000000000000e+02 1.234200000000000017e+02 1.231700000000000017e+02 2.800860612597086785e+01 2.418066465278380406e+01 2.263127912969996558e+01 -3.668250000000000122e-01
2.549699999999999989e+02 2.550000000000000000e+02 2.549799999999999898e+02 0.000000000000000000e+00 2.300000000000000100e-01 1.300000000000000044e-01 6.590351092857142135e+01 7.183936221428572821e+01 6.436743064285715832e+01 6.109000000000000341e+01 6.842000000000000171e+01 6.003000000000000114e+01 3.036388734383855592e+01 2.743586343809337436e+01 2.718633863282122931e+01 2.667715000000000281e+00
2.549799999999999898e+02 2.550000000000000000e+02 2.549399999999999977e+02 0.000000000000000000e+00 1.900000000000000022e-01 8.000000000000000167e-02 8.429868257142858567e+01 8.572037899999997990e+01 7.797455971428571786e+01 8.468999999999999773e+01 8.598999999999999488e+01 7.807999999999999829e+01 3.140255676746807367e+01 2.388470787367988635e+01 2.237767771729474475e+01 -7.592999999999999750e-02
2.550000000000000000e+02 2.550000000000000000e+02 2.549600000000000080e+02 1.000000000000000021e-02 8.000000000000000167e-02 0.000000000000000000e+00 6.542939314285713692e+01 6.589202371428568483e+01 5.617086471428573446e+01 6.593000000000000682e+01 6.664000000000000057e+01 5.590999999999999659e+01 2.502655220866743235e+01 2.039937109544688099e+01 1.880977236180897449e+01 -4.449199999999999822e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549799999999999898e+02 0.000000000000000000e+00 7.000000000000000666e-02 0.000000000000000000e+00 7.768426742857145939e+01 8.389741457142858394e+01 7.917859199999996633e+01 7.600000000000000000e+01 8.325000000000000000e+01 7.856999999999999318e+01 2.750366248129039093e+01 2.352224042694842510e+01 2.203093451794924462e+01 -3.133599999999999719e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.300000000000000044e-01 1.000000000000000056e-01 7.247764692857143132e+01 8.104548414285713420e+01 7.690195892857141757e+01 7.055500000000000682e+01 8.098999999999999488e+01 7.676000000000000512e+01 2.829313876433928243e+01 2.406975989013632855e+01 2.237636262531227160e+01 -2.420949999999999769e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549799999999999898e+02 4.000000000000000222e-01 8.399999999999999689e-01 9.000000000000000222e-01 9.783886057142854042e+01 1.024121167142857729e+02 1.009985136428571622e+02 9.779000000000000625e+01 1.024399999999999977e+02 1.011899999999999977e+02 2.969864425062085900e+01 2.555287852473157173e+01 2.401704140663352050e+01 -1.794749999999999956e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.549499999999999886e+02 0.000000000000000000e+00 1.900000000000000022e-01 8.000000000000000167e-02 6.101300985714286185e+01 6.931504107142858118e+01 6.236100078571430316e+01 5.820000000000000284e+01 6.770000000000000284e+01 6.067000000000000171e+01 2.538306174856828079e+01 2.220027325009026598e+01 2.128996144798735202e+01 -4.285100000000000575e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.549600000000000080e+02 0.000000000000000000e+00 3.800000000000000044e-01 5.000000000000000278e-02 5.752453442857147792e+01 6.748103714285716137e+01 5.566139200000004905e+01 5.254999999999999716e+01 6.459999999999999432e+01 5.178000000000000114e+01 2.857777895265450852e+01 2.557941948458959303e+01 2.558489218844583846e+01 -3.409050000000000136e-01
2.549600000000000080e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 5.400000000000000355e-01 1.100000000000000006e-01 6.975083200000000261e+01 8.363902664285714650e+01 7.902351671428566249e+01 6.912999999999999545e+01 8.481999999999999318e+01 7.920999999999999375e+01 2.774073982271925942e+01 2.435218968942028894e+01 2.179186312611611243e+01 -2.476649999999999963e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.899999999999999800e-01 8.999999999999999667e-02 7.325373064285713554e+01 8.534499521428571711e+01 8.363959350000000370e+01 7.109999999999999432e+01 8.598999999999999488e+01 8.432999999999999829e+01 3.678374440856158856e+01 3.050205024624096595e+01 2.581670514232298430e+01 -3.744999999999999996e-01
2.550000000000000000e+02 2.550000000000000000e+02 2.549600000000000080e+02 2.000000000000000042e-02 1.900000000000000022e-01 2.000000000000000042e-02 8.584190742857143164e+01 8.971980735714284094e+01 7.985970121428573520e+01 7.929999999999999716e+01 8.504999999999999716e+01 7.518999999999999773e+01 4.178429521324048324e+01 3.183635869317865996e+01 3.034806345534606464e+01 2.245409999999999684e+00
2.549799999999999898e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 6.999999999999999556e-01 1.040000000000000036e+00 8.800310785714286510e+01 1.019438820000000163e+02 1.020311172857142878e+02 8.718000000000000682e+01 1.026099999999999994e+02 1.020199999999999960e+02 2.849395975219202981e+01 2.532686234485285581e+01 2.245054273083747276e+01 -4.413500000000000201e-01
2.549900000000000091e+02 2.550000000000000000e+02 2.549600000000000080e+02 0.000000000000000000e+00 4.099999999999999756e-01 1.700000000000000122e-01 5.576817035714287840e+01 6.716728135714286907e+01 5.766500650000002537e+01 5.152000000000000313e+01 6.481999999999999318e+01 5.450000000000000000e+01 2.819243399866475386e+01 2.511371287885670966e+01 2.461918132040930729e+01 -5.771450000000000191e-01
